English,Translation
"People won't work as long and instead enjoy more leisure time. Energy-use will go down substantially, but projects will also take longer to finish.","As pessoas não trabalharão tanto tempo e, em vez disso, terão mais tempo de lazer.
O uso de energia diminuirá substancialmente, mas os projetos também levarão mais tempo para serem concluídos."
"Socialism is for the working class, but it isn't about work.","O socialismo é para a classe trabalhadora, mas não é sobre trabalho."
"Just chill, comrade.","Relaxe, camarada."
"Great!, let's go hang out by the water.","Ótimo!, vamos ficar na beira água."
Solar Radiation Management (SRM),Gerenciamento de Radiação Solar (GRS)
"Use high-flying jets to release sulfur aerosols or other particles into the stratosphere, which will reduce incoming solar radiation and cool the planet. Think of it as an artificial and permanent volcanic eruption. The consequences, however, are not fully understood.","Libertar aerossóis de enxofre e outras partículas na estratosfera a partir de aviões a jato de alta altitude, isto reduzirá a radiação solar e resfriará o planeta. Pense nisso como uma erupção vulcânica artificial e permanente. As consequências, no entanto, não são completamente compreendidas."
There has been an increase in acid rain. Delicately synchronized ecologies have been disturbed too.,Houve um aumento na chuva ácida. Ecologias delicadamente sincronizadas também foram perturbadas.
"Some areas have experienced cooling, but without significant emissions abatement, SRM needs to be ramped up to keep pace.","Algumas áreas sofreram resfriamento, mas sem redução significativa de emissões, o gerenciamento de radiação solar precisa ser acelerado para acompanhar esse ritmo."
Deep Sea Mining,Mineração no Fundo do Mar
"Permit deep sea mining to open up vast new mineral resources, but at high risk to marine ecosystems.","Permitir que a mineração em alto mar abra vastos novos recursos minerais, mas com alto risco para os ecossistemas marinhos."
"A number of deep sea mining operations have sprouted up, opening up a steady supply of many important metals and minerals.","Surgiram várias operações de mineração em alto mar, abrindo um suprimento constante de muitos metais e minerais importantes."
Maybe it's worth it?,Talvez compense?
"It has however disrupted the lives of those living down there, and plumes of effluent have clouded large parts of the oceans.","No entanto, perturbou a vida daqueles que vivem nas profundezas, e nuvens de efluentes nublaram grandes partes dos oceanos."
Ban Cars,Banir Carros
"Ban private vehicles first in urban areas then everywhere. Tear up highways and transform cites, while saving lives, fuel and steel. This is a hard policy to push through, but the gains are immense.","Proibir veículos particulares primeiro nas áreas urbanas e depois em todos os lugares. Destrua rodovias e transforme cidades, enquanto salva vidas, combustível e aço. Esta é uma política difícil de ser implementada, mas os ganhos são imensos."
"There has been a rapid decline in fatalities from car accidents, which were on the order of millions of deaths per year.","Houve um rápido declínio nas mortes por acidentes de carro, que eram da ordem de milhões de mortes por ano."
Air quality is better too!,A qualidade do ar também é melhor!
...let alone,... por si mesmo
Why are you taking so many things away from me!,Por que você está me tirando tantas coisas!
Passive Building Mandate & Retrofit,Mandato de Edificações Passivas e Readequação
"Implement guidelines for all new construction to use little energy thanks to improvements in insulation, clever design, and energy-production, and retrofit existing buildings to follow suit.","Implementar diretrizes para que todas as novas construções usem pouca energia graças a melhorias no isolamento, concepção inteligente e produção de energia, e modernizar os edifícios existentes para seguir o exemplo."
"It was a fair bit of work, but everyone appreciates upgrading old housing stock.","Deu um pouco de trabalho, mas todos apreciam atualizar moradias antigas."
"I myself love the calm silence of a passive house. HVAC can be so noisy, eh?","Eu mesmo amo o silêncio calmo de uma casa passiva. Condicionadores de ar podem ser tão barulhentos, hein?"
Indigenous Sovereignty,Soberania Indígena
Transfer ancestral lands back to their historical stewards. Indigenous-managed territories often has greater biodiversity than comparable ecosystems.,Devolver terras ancestrais aos seus administradores históricos. Territórios administrados por indígenas costumam ter maior biodiversidade do que ecossistemas similares.
Reduced deforestation has helped avoid a great deal of carbon emissions...,A redução no desmatamento ajudou a evitar uma grande quantidade de emissões de carbono...
...not to mention that this recognition of sovereignty is long overdue.,...sem falar que esse reconhecimento de soberania está bastante atrasado.
The Ark,A Arca
"Biodiversity has been plummeting, and people fear that most of earth's species will be lost forever. This project is an effort to collect and store DNA samples of Earth's remaining biodiversity in case the worst should come to pass.","A biodiversidade está despencando e as pessoas temem que a maioria das espécies da Terra se perca para sempre. Este projeto é um esforço para coletar e armazenar amostras de ADN da biodiversidade remanescente da Terra, caso o pior aconteça."
We had collected most of our samples but then a massive blackout spoiled everything...,"Nós coletamos a maioria de nossas amostras, mas então um grande apagão estragou tudo..."
We were able to successfully develop the Ark and collect samples of a majority of the remaining species.,Conseguimos desenvolver a Arca com sucesso e coletar amostras da maioria das espécies restantes.
Fast-Breeder Reactor,Reator de Criação Rápida
"Research and develop nuclear reactors that run on spent uranium and generates more fissile material than it consumes. Current designs suffer from many issues, such as relying on volatile liquid sodium coolant.","Pesquisar e desenvolver reatores nucleares que funcionam com urânio empobrecido e geram mais material físsil do que consomem. Os projetos atuais tem muitos problemas, tais como depender de refrigerante de sódio líquido volátil."
"We can now deploy fast-breeder reactors, which will help alleviate uranium shortages by burning spent nuclear waste.","Agora podemos implantar reatores de reprodução rápida, que ajudarão a aliviar a escassez de urânio queimando resíduos nucleares."
We were never able to overcome the reprocessing and fuel fabrication balance challenges. It's time to throw in the towel.,Nunca fomos capazes de superar os desafios de equilibrar o reprocessamento e a fabricação de combustível. É hora de jogar a toalha.
One-Child Policy,Política de Filho Único
No family can have more than one child. An authoritarian solution to population growth.,Nenhuma família pode ter mais de um filho. Uma solução autoritária para o crescimento populacional.
There are too many people living into old age and not enough young people to take care of them!,Há pessoas demais vivendo até a velhice e não existem jovens o suficiente para cuidar delas!
