English,Translation
We've hit a nice milestone today!,วันนี้เราบรรลุเป้าหมายที่ดีแล้ว!
"Of course, regions still trade food here and there for varieties that can't grow at home.",แน่นอนว่าภูมิภาคต่าง ๆ ยังคงมีการค้าขายอาหารบ้างเพื่อชดเชยความหลากหลายของพืชที่ไม่สามารถปลูกที่บ้านได้
But now people have a more direct connection to the food they eat than they ever have.,แต่ตอนนี้ผู้คนมีความเชื่อมโยงโดยตรงกับอาหารที่พวกเขากินมากกว่าที่เคยมีมา
Most of the world is self-sufficient in crop production. I never thought I'd see the day.,โลกส่วนใหญ่สามารถพึ่งพาตนเองในการผลิตพืชผลได้ ฉันไม่เคยคิดเลยว่าจะได้เห็นวันนั้น
Unrest - Secession,ความไม่สงบ - ​​การแยกดินแดน
How's My Planning?,การวางแผนของฉันเป็นยังไง?
%{region} has seceded from Gosplant.,%{region} ได้แยกตัวจาก Gosplant แล้ว
This is a major blow to Gosplant...,นี่คือการโจมตีครั้งใหญ่ของ Gosplant...
...but maybe we'll survive it.,...แต่บางทีเราอาจจะรอดได้
They felt neglected by your decision-making and lost all confidence in your capacity as planner.,พวกเขารู้สึกว่าถูกละเลยจากการตัดสินใจของคุณ และสูญเสียความมั่นใจในความสามารถของคุณในฐานะผู้วางแผน
