English,Translation
It's nice to have resources directed towards our countries for once.,一度でも、自分たちの国に資源が投入されることは素晴らしいことです。
"Maybe not...but this is a gesture of good faith, at least.",思い違いかもしれませんが...しかし、これは少なくとも誠意の表れです。
Will it ever match the wealth that was stolen from us?,私たちから奪われた富に匹敵するものはあるのでしょうか？
I don't think the planet can sustain it!,地球がそれを維持できるとは思えません！
You do realize that not everyone can enjoy a high standard of living?,誰もが高い生活水準を享受できるわけではないことをご理解いただいていますか？
Degrowth in Developed Regions,先進諸国の脱成長
The good life isn't about having more things. Degrowth reduces energy and material consumption in the Global North while funding social programs to provide material  support for everyone.,良い人生とは、より多くのものを持つことではない。脱成長は、北の先進諸国におけるエネルギーと物質の消費を減らす一方で、すべての人に物質的支援を提供するための社会プログラムに資金を用意する。
What are you doing?,なにをしてくれているんですか。
...this kind of regression isn't necessary..,…こんなふうに先祖返りする必要はないんです…
"...with the right technology and conditions, no one has to give anything up...",...適切な技術と条件が揃えば、誰もなにも諦める必要はない...
"You're supposed to make things better, not worse!",あなたの仕事は物事を良くすることで、悪くすることではない！
It's about time that we recognize who the main perpetrators of all these crises are.,そろそろ、これらの危機の主犯が誰なのか、はっきりさせる必要があるのではないでしょうか。
Multistrata Agroforestry,多層型アグロフォレストリー（森林農業）
"A perennial cropping system featuring multiple layers of trees and other perennial crops, with high biosequestration impacts and food production.",樹木やその他の多年生作物の多層構造を特徴とする多年生作物システムで、炭素隔離の効果と食料生産性が高い。
"With the restoration of the Satoyama forests, students and senior citizens work with farmers to plant rice and clear irrigation channels.",里山の再生に向けて、学生や高齢者が農家と協力して田植えや用水路の整備に取り組んでいます。
We call ourselves the Matsutake Crusaders. Our co-op has been working together to condition the forest for Matsutake mushrooms to thrive again.,私たちは自分たちのことを「松茸クルセイダーズ」と呼んでいます。 松茸が再び生育できるように、私たちの組合は一丸となって、森の整備に取り組んでいます。
